adressebetegnelse;AdresseIdentificerer;BBRenhedID;BBRbygningID
Fuglemosen 2, 1. th , 2605 Brøndby;0a3f50a3-55f0-32b8-e044-0003ba298018;c27d59c1-ff9a-426c-b22b-c1d6a51e4283;f396cefd-b30e-497a-9612-bb5aa30000a8
Fuglemosen 2, 1. tv , 2605 Brøndby;0a3f50a3-55f1-32b8-e044-0003ba298018;f25e3bed-9a1d-4e98-b238-93ebaf06a214;f396cefd-b30e-497a-9612-bb5aa30000a8
Fuglemosen 2, 2. th , 2605 Brøndby;0a3f50a3-55f2-32b8-e044-0003ba298018;a4aaeda1-5011-4f44-88e4-e3e51899791e;f396cefd-b30e-497a-9612-bb5aa30000a8
Fuglemosen 2, 2. tv , 2605 Brøndby;0a3f50a3-55f3-32b8-e044-0003ba298018;97a9eb2c-23ee-40f9-b676-e47c447ebb14;f396cefd-b30e-497a-9612-bb5aa30000a8
Fuglemosen 2, st. th , 2605 Brøndby;0a3f50a3-55ee-32b8-e044-0003ba298018;f6fea673-0752-409e-9031-2d42414897c4;f396cefd-b30e-497a-9612-bb5aa30000a8
Fuglemosen 2, st. tv , 2605 Brøndby;0a3f50a3-55ef-32b8-e044-0003ba298018;6870512e-23f4-4dba-8a70-50816761fb69;f396cefd-b30e-497a-9612-bb5aa30000a8
Fuglemosen 4, 1. th , 2605 Brøndby;0a3f50a3-55fc-32b8-e044-0003ba298018;2c582ab9-6b85-4af2-8f3d-c8858ecb9672;f396cefd-b30e-497a-9612-bb5aa30000a8
Fuglemosen 4, 1. tv , 2605 Brøndby;0a3f50a3-55fd-32b8-e044-0003ba298018;c9551a26-6018-4b59-921b-3d7ce0e69572;f396cefd-b30e-497a-9612-bb5aa30000a8
Fuglemosen 4, 2. th , 2605 Brøndby;0a3f50a3-55fe-32b8-e044-0003ba298018;0f650cd9-08f8-4893-b4ff-f70a308c8aa2;f396cefd-b30e-497a-9612-bb5aa30000a8
Fuglemosen 4, 2. tv , 2605 Brøndby;0a3f50a3-55ff-32b8-e044-0003ba298018;eb17bb76-fbca-44ba-a3e2-28d51969a2ed;f396cefd-b30e-497a-9612-bb5aa30000a8
Fuglemosen 4, st. th , 2605 Brøndby;0a3f50a3-55fa-32b8-e044-0003ba298018;6a2d20b7-100b-48ab-bddb-cec2c2cc0b66;f396cefd-b30e-497a-9612-bb5aa30000a8
Fuglemosen 4, st. tv , 2605 Brøndby;0a3f50a3-55fb-32b8-e044-0003ba298018;2b0b552c-2657-4df8-8a91-49701499294c;f396cefd-b30e-497a-9612-bb5aa30000a8
Fuglemosen 6, 1. th , 2605 Brøndby;0a3f50a3-5608-32b8-e044-0003ba298018;10877e41-57bd-4b6e-ad83-8a79eff859ae;f396cefd-b30e-497a-9612-bb5aa30000a8
Fuglemosen 6, 1. tv , 2605 Brøndby;0a3f50a3-5609-32b8-e044-0003ba298018;d6f6d9e8-56aa-4e05-9d44-6eb3930473ac;f396cefd-b30e-497a-9612-bb5aa30000a8
Fuglemosen 6, 2. th , 2605 Brøndby;0a3f50a3-560a-32b8-e044-0003ba298018;80370ec1-32e6-43da-a578-930e4ca656cd;f396cefd-b30e-497a-9612-bb5aa30000a8
Fuglemosen 6, 2. tv , 2605 Brøndby;0a3f50a3-560b-32b8-e044-0003ba298018;7cfd3021-9aa1-4a7a-a767-e37a15e9e31b;f396cefd-b30e-497a-9612-bb5aa30000a8
Fuglemosen 6, st. th , 2605 Brøndby;0a3f50a3-5606-32b8-e044-0003ba298018;187d749d-c25f-44a0-8072-f9d329a056d1;f396cefd-b30e-497a-9612-bb5aa30000a8
Fuglemosen 6, st. tv , 2605 Brøndby;0a3f50a3-5607-32b8-e044-0003ba298018;f0dc2916-ee51-4ec8-8ee5-a4df96e0b8b8;f396cefd-b30e-497a-9612-bb5aa30000a8
Fuglemosen 8, 1. mf , 2605 Brøndby;0a3f50a3-5615-32b8-e044-0003ba298018;8431589d-83bf-4c97-9875-77165c4c3309;f396cefd-b30e-497a-9612-bb5aa30000a8
Fuglemosen 8, 1. th , 2605 Brøndby;0a3f50a3-5616-32b8-e044-0003ba298018;fb845c82-9459-4265-abb5-90f1621a3bed;f396cefd-b30e-497a-9612-bb5aa30000a8
Fuglemosen 8, 1. tv , 2605 Brøndby;0a3f50a3-5617-32b8-e044-0003ba298018;979d23a9-456a-4f02-b0d5-548aa4633e40;f396cefd-b30e-497a-9612-bb5aa30000a8
Fuglemosen 8, 2. mf , 2605 Brøndby;0a3f50a3-5618-32b8-e044-0003ba298018;2fdda529-5acf-4235-b072-8dd56b03416b;f396cefd-b30e-497a-9612-bb5aa30000a8
Fuglemosen 8, 2. th , 2605 Brøndby;0a3f50a3-5619-32b8-e044-0003ba298018;175b4eb3-9cdb-438b-abc0-7d7c2c68c683;f396cefd-b30e-497a-9612-bb5aa30000a8
Fuglemosen 8, 2. tv , 2605 Brøndby;0a3f50a3-561a-32b8-e044-0003ba298018;5188b4b9-c1c3-49b3-b764-16331222534d;f396cefd-b30e-497a-9612-bb5aa30000a8
Fuglemosen 8, st. mf , 2605 Brøndby;0a3f50a3-5612-32b8-e044-0003ba298018;467e03bb-e744-4e99-952e-797bfdd5b42c;f396cefd-b30e-497a-9612-bb5aa30000a8
Fuglemosen 8, st. th , 2605 Brøndby;0a3f50a3-5613-32b8-e044-0003ba298018;c392c68e-06e2-441b-9bac-5cb55f575cc9;f396cefd-b30e-497a-9612-bb5aa30000a8
Fuglemosen 8, st. tv , 2605 Brøndby;0a3f50a3-5614-32b8-e044-0003ba298018;c5e36dd6-8995-414d-9a10-4834ca63dc19;f396cefd-b30e-497a-9612-bb5aa30000a8
Fuglemosen 1, st. tv , 2605 Brøndby;0a3f50a3-55e9-32b8-e044-0003ba298018;7ac316f9-256d-479b-9edd-f0b0582d1a76;96bf7d05-53e4-47c3-9a18-8881524f8bf9
Fuglemosen 1, st. th , 2605 Brøndby;0a3f50a3-55e8-32b8-e044-0003ba298018;82242064-ba17-4ccb-acee-afca71434006;96bf7d05-53e4-47c3-9a18-8881524f8bf9
Fuglemosen 1, 1. tv , 2605 Brøndby;0a3f50a3-55eb-32b8-e044-0003ba298018;327222b4-0350-4ee9-bb05-1f0bfd137ca9;96bf7d05-53e4-47c3-9a18-8881524f8bf9
Fuglemosen 1, 1. th , 2605 Brøndby;0a3f50a3-55ea-32b8-e044-0003ba298018;19d1c859-80b9-4e84-ba08-9658f9012cd3;96bf7d05-53e4-47c3-9a18-8881524f8bf9
Fuglemosen 1, 2. tv , 2605 Brøndby;0a3f50a3-55ed-32b8-e044-0003ba298018;0f4ae0bc-8c5c-4b68-b131-e92f224b5f3d;96bf7d05-53e4-47c3-9a18-8881524f8bf9
Fuglemosen 1, 2. th , 2605 Brøndby;0a3f50a3-55ec-32b8-e044-0003ba298018;bbfee0a1-114c-4b23-b7e1-1072c19d652e;96bf7d05-53e4-47c3-9a18-8881524f8bf9
Fuglemosen 3, st. tv , 2605 Brøndby;0a3f50a3-55f5-32b8-e044-0003ba298018;f28cfaca-18f6-4a5d-b3a9-3c2fba5e1eb4;96bf7d05-53e4-47c3-9a18-8881524f8bf9
Fuglemosen 3, st. th , 2605 Brøndby;0a3f50a3-55f4-32b8-e044-0003ba298018;cac3de83-03a8-4412-83a5-ad42e1ea8ace;96bf7d05-53e4-47c3-9a18-8881524f8bf9
Fuglemosen 3, 1. tv , 2605 Brøndby;0a3f50a3-55f7-32b8-e044-0003ba298018;1edb8bdf-9b07-4168-b22a-262d3e977d4c;96bf7d05-53e4-47c3-9a18-8881524f8bf9
Fuglemosen 3, 1. th , 2605 Brøndby;0a3f50a3-55f6-32b8-e044-0003ba298018;48902707-e2a0-4b38-9275-f49eced4d6e5;96bf7d05-53e4-47c3-9a18-8881524f8bf9
Fuglemosen 3, 2. tv , 2605 Brøndby;0a3f50a3-55f9-32b8-e044-0003ba298018;212efd66-47b7-4e6a-9076-c7f2eafb111f;96bf7d05-53e4-47c3-9a18-8881524f8bf9
Fuglemosen 3, 2. th , 2605 Brøndby;0a3f50a3-55f8-32b8-e044-0003ba298018;fee7bbd9-3149-459f-a596-c1a8289814d7;96bf7d05-53e4-47c3-9a18-8881524f8bf9
Fuglemosen 5, st. tv , 2605 Brøndby;0a3f50a3-5601-32b8-e044-0003ba298018;fbd227d1-2a2d-49fe-9ad1-655fd7aecfd1;96bf7d05-53e4-47c3-9a18-8881524f8bf9
Fuglemosen 5, st. th , 2605 Brøndby;0a3f50a3-5600-32b8-e044-0003ba298018;ed50ed13-f655-4cef-9711-0a5bdc2907e6;96bf7d05-53e4-47c3-9a18-8881524f8bf9
Fuglemosen 5, 1. tv , 2605 Brøndby;0a3f50a3-5603-32b8-e044-0003ba298018;02865a3d-d4e0-4a6a-bb3f-8dfdf763b445;96bf7d05-53e4-47c3-9a18-8881524f8bf9
Fuglemosen 5, 1. th , 2605 Brøndby;0a3f50a3-5602-32b8-e044-0003ba298018;ae420a9e-df27-4a78-aec5-847d7ffb46dc;96bf7d05-53e4-47c3-9a18-8881524f8bf9
Fuglemosen 5, 2. tv , 2605 Brøndby;0a3f50a3-5605-32b8-e044-0003ba298018;4e854479-e2b5-48d4-bb40-99715141199f;96bf7d05-53e4-47c3-9a18-8881524f8bf9
Fuglemosen 5, 2. th , 2605 Brøndby;0a3f50a3-5604-32b8-e044-0003ba298018;f3cf556b-df52-4d62-9bf1-06e2954f8094;96bf7d05-53e4-47c3-9a18-8881524f8bf9
Fuglemosen 7, st. tv , 2605 Brøndby;0a3f50a3-560d-32b8-e044-0003ba298018;61ab9b82-dbee-4ae0-9159-ac9cbf483407;96bf7d05-53e4-47c3-9a18-8881524f8bf9
Fuglemosen 7, st. th , 2605 Brøndby;0a3f50a3-560c-32b8-e044-0003ba298018;de4c1b68-8e3f-46b8-a8a2-b92d8f7ab898;96bf7d05-53e4-47c3-9a18-8881524f8bf9
Fuglemosen 7, 1. tv , 2605 Brøndby;0a3f50a3-560f-32b8-e044-0003ba298018;075a3b21-380a-4e2e-9837-372b0cafda83;96bf7d05-53e4-47c3-9a18-8881524f8bf9
Fuglemosen 7, 1. th , 2605 Brøndby;0a3f50a3-560e-32b8-e044-0003ba298018;64699b78-25b7-4e33-a165-f9083d631164;96bf7d05-53e4-47c3-9a18-8881524f8bf9
Fuglemosen 7, 2. tv , 2605 Brøndby;0a3f50a3-5611-32b8-e044-0003ba298018;c5be293c-09e3-49e5-bc71-eff08a5863db;96bf7d05-53e4-47c3-9a18-8881524f8bf9
Fuglemosen 7, 2. th , 2605 Brøndby;0a3f50a3-5610-32b8-e044-0003ba298018;3a3bb53f-5a28-495c-b6e2-5ce1c5e63fd5;96bf7d05-53e4-47c3-9a18-8881524f8bf9
Brøndbyvestervej 130, st. tv , 2605 Brøndby;0a3f50a3-4da7-32b8-e044-0003ba298018;ccce2afd-e6c6-4795-927a-11c4b51fa48b;58c43e20-bf4e-4f60-bfef-62a9e6957c2f
Brøndbyvestervej 130, st. th , 2605 Brøndby;0a3f50a3-4da6-32b8-e044-0003ba298018;d10db4cc-4d0b-416c-aef8-e7ee74680df1;58c43e20-bf4e-4f60-bfef-62a9e6957c2f
Brøndbyvestervej 130, 1. tv , 2605 Brøndby;0a3f50a3-4da9-32b8-e044-0003ba298018;d85212c4-e57e-42c2-951e-75c87997761d;58c43e20-bf4e-4f60-bfef-62a9e6957c2f
Brøndbyvestervej 130, 1. th , 2605 Brøndby;0a3f50a3-4da8-32b8-e044-0003ba298018;fc33879e-54a9-4160-8982-89cbd86eaa75;58c43e20-bf4e-4f60-bfef-62a9e6957c2f
Brøndbyvestervej 130, 2. tv , 2605 Brøndby;0a3f50a3-4dab-32b8-e044-0003ba298018;b06d53fd-97f1-430d-9686-d07e737c0267;58c43e20-bf4e-4f60-bfef-62a9e6957c2f
Brøndbyvestervej 130, 2. th , 2605 Brøndby;0a3f50a3-4daa-32b8-e044-0003ba298018;ac6459ec-6799-44d0-a3e7-d976fa725a53;58c43e20-bf4e-4f60-bfef-62a9e6957c2f
Brøndbyvestervej 132, st. tv , 2605 Brøndby;0a3f50a3-4dae-32b8-e044-0003ba298018;5b49921e-e9d8-4079-bcc5-f59355585bed;58c43e20-bf4e-4f60-bfef-62a9e6957c2f
Brøndbyvestervej 132, st. th , 2605 Brøndby;0a3f50a3-4dad-32b8-e044-0003ba298018;c98608d2-e5ad-4196-8a97-d7717dd56226;58c43e20-bf4e-4f60-bfef-62a9e6957c2f
Brøndbyvestervej 132, 1. tv , 2605 Brøndby;0a3f50a3-4db0-32b8-e044-0003ba298018;9ed61b5b-85d0-4d0c-b333-ce2ba164f541;58c43e20-bf4e-4f60-bfef-62a9e6957c2f
Brøndbyvestervej 132, 1. th , 2605 Brøndby;0a3f50a3-4daf-32b8-e044-0003ba298018;b2631a83-2df0-4679-b169-954618e9e746;58c43e20-bf4e-4f60-bfef-62a9e6957c2f
Brøndbyvestervej 132, 2. tv , 2605 Brøndby;0a3f50a3-4db2-32b8-e044-0003ba298018;9da297b4-ece2-405c-be23-b3c8397b6ab1;58c43e20-bf4e-4f60-bfef-62a9e6957c2f
Brøndbyvestervej 132, 2. th , 2605 Brøndby;0a3f50a3-4db1-32b8-e044-0003ba298018;8262dc38-0e6e-43c6-a54c-31d2f82ab93b;58c43e20-bf4e-4f60-bfef-62a9e6957c2f
Brøndbyvestervej 134, st. tv , 2605 Brøndby;0a3f50a3-4db5-32b8-e044-0003ba298018;1e5d9b1d-29a1-417f-8b46-77690677c5fe;58c43e20-bf4e-4f60-bfef-62a9e6957c2f
Brøndbyvestervej 134, st. th , 2605 Brøndby;0a3f50a3-4db4-32b8-e044-0003ba298018;3cd99d2c-027f-4f58-8a3f-6d59e07738dd;58c43e20-bf4e-4f60-bfef-62a9e6957c2f
Brøndbyvestervej 134, 1. tv , 2605 Brøndby;0a3f50a3-4db7-32b8-e044-0003ba298018;77942bb8-9807-4653-af71-3aa4da768417;58c43e20-bf4e-4f60-bfef-62a9e6957c2f
Brøndbyvestervej 134, 1. th , 2605 Brøndby;0a3f50a3-4db6-32b8-e044-0003ba298018;c59ea21c-ac4e-4c46-bc22-c449f67c7bd9;58c43e20-bf4e-4f60-bfef-62a9e6957c2f
Brøndbyvestervej 134, 2. tv , 2605 Brøndby;0a3f50a3-4db9-32b8-e044-0003ba298018;4c1f1bf1-70cd-4b55-905e-a1aa1f9fdcad;58c43e20-bf4e-4f60-bfef-62a9e6957c2f
Brøndbyvestervej 134, 2. th , 2605 Brøndby;0a3f50a3-4db8-32b8-e044-0003ba298018;9785540b-9d9f-448f-a793-2dd593717119;58c43e20-bf4e-4f60-bfef-62a9e6957c2f
Brøndbyvestervej 136, st. tv , 2605 Brøndby;0a3f50a3-4dbd-32b8-e044-0003ba298018;411bba9d-ae64-4b0c-85e7-22b2cc88da49;58c43e20-bf4e-4f60-bfef-62a9e6957c2f
Brøndbyvestervej 136, st. mf , 2605 Brøndby;0a3f50a3-4dbb-32b8-e044-0003ba298018;196e56b8-fc04-44b2-9c45-7a7403a77290;58c43e20-bf4e-4f60-bfef-62a9e6957c2f
Brøndbyvestervej 136, st. th , 2605 Brøndby;0a3f50a3-4dbc-32b8-e044-0003ba298018;df4ef532-3097-49ad-8433-439703fe2199;58c43e20-bf4e-4f60-bfef-62a9e6957c2f
Brøndbyvestervej 136, 1. tv , 2605 Brøndby;0a3f50a3-4dc0-32b8-e044-0003ba298018;46787020-8d46-4791-8807-1f4f6585a185;58c43e20-bf4e-4f60-bfef-62a9e6957c2f
Brøndbyvestervej 136, 1. mf , 2605 Brøndby;0a3f50a3-4dbe-32b8-e044-0003ba298018;f15637cc-f53a-4554-b9ce-4b2009354723;58c43e20-bf4e-4f60-bfef-62a9e6957c2f
Brøndbyvestervej 136, 1. th , 2605 Brøndby;0a3f50a3-4dbf-32b8-e044-0003ba298018;f118c7b3-1bb0-4a9f-8fc0-3fb183e4cc4b;58c43e20-bf4e-4f60-bfef-62a9e6957c2f
Brøndbyvestervej 136, 2. tv , 2605 Brøndby;0a3f50a3-4dc3-32b8-e044-0003ba298018;f0061408-46b2-4d0e-b2df-b6065b89b770;58c43e20-bf4e-4f60-bfef-62a9e6957c2f
Brøndbyvestervej 136, 2. mf , 2605 Brøndby;0a3f50a3-4dc1-32b8-e044-0003ba298018;08feddea-0d1d-453c-8c3c-9d4e9d1cc827;58c43e20-bf4e-4f60-bfef-62a9e6957c2f
Brøndbyvestervej 136, 2. th , 2605 Brøndby;0a3f50a3-4dc2-32b8-e044-0003ba298018;c81c2bf1-8701-4d0f-940b-d2af491df9f3;58c43e20-bf4e-4f60-bfef-62a9e6957c2f
Fuglemosen 10, st. tv , 2605 Brøndby;0a3f50a3-5622-32b8-e044-0003ba298018;5591e7cc-b5cb-41f0-bdcf-5ecaae1a8fc7;2a079eae-def6-4d68-853c-c24fa757aaa8
Fuglemosen 10, st. th , 2605 Brøndby;0a3f50a3-5621-32b8-e044-0003ba298018;f1bbeb32-1c1e-45ff-8823-b901510272fa;2a079eae-def6-4d68-853c-c24fa757aaa8
Fuglemosen 10, 1. tv , 2605 Brøndby;0a3f50a3-5624-32b8-e044-0003ba298018;3c3418b1-d46e-4d9d-b243-29a8701c8930;2a079eae-def6-4d68-853c-c24fa757aaa8
Fuglemosen 10, 1. th , 2605 Brøndby;0a3f50a3-5623-32b8-e044-0003ba298018;9920f160-142e-400a-a486-cb7a47508bc0;2a079eae-def6-4d68-853c-c24fa757aaa8
Fuglemosen 10, 2. tv , 2605 Brøndby;0a3f50a3-5626-32b8-e044-0003ba298018;6075b3ab-48e9-490a-9d86-1a6d0f173d54;2a079eae-def6-4d68-853c-c24fa757aaa8
Fuglemosen 10, 2. th , 2605 Brøndby;0a3f50a3-5625-32b8-e044-0003ba298018;0bca3326-448d-4610-849b-e74be5f62b95;2a079eae-def6-4d68-853c-c24fa757aaa8
Fuglemosen 12, st. tv , 2605 Brøndby;0a3f50a3-562e-32b8-e044-0003ba298018;bfd569d8-b340-453d-ac89-4fad58a43afb;2a079eae-def6-4d68-853c-c24fa757aaa8
Fuglemosen 12, st. th , 2605 Brøndby;0a3f50a3-562d-32b8-e044-0003ba298018;e6cbc284-96c3-4362-8feb-e94c64904972;2a079eae-def6-4d68-853c-c24fa757aaa8
Fuglemosen 12, 1. tv , 2605 Brøndby;0a3f50a3-5630-32b8-e044-0003ba298018;d10f9b2c-391c-487e-ae7e-0d7a2127980b;2a079eae-def6-4d68-853c-c24fa757aaa8
Fuglemosen 12, 1. th , 2605 Brøndby;0a3f50a3-562f-32b8-e044-0003ba298018;455291b5-554b-4757-83bd-fe9361337cf6;2a079eae-def6-4d68-853c-c24fa757aaa8
Fuglemosen 12, 2. tv , 2605 Brøndby;0a3f50a3-5632-32b8-e044-0003ba298018;cb247615-0d01-45ce-a1f0-78e981da7ff5;2a079eae-def6-4d68-853c-c24fa757aaa8
Fuglemosen 12, 2. th , 2605 Brøndby;0a3f50a3-5631-32b8-e044-0003ba298018;5f4d78cd-0eae-4464-b4cc-15074de2b522;2a079eae-def6-4d68-853c-c24fa757aaa8
Fuglemosen 14, st. tv , 2605 Brøndby;0a3f50a3-563a-32b8-e044-0003ba298018;eb44cb20-add0-4497-9a07-acc97020d311;2a079eae-def6-4d68-853c-c24fa757aaa8
Fuglemosen 14, st. th , 2605 Brøndby;0a3f50a3-5639-32b8-e044-0003ba298018;6f854126-1b0e-4e08-9db9-37de6e5ecd4c;2a079eae-def6-4d68-853c-c24fa757aaa8
Fuglemosen 14, 1. tv , 2605 Brøndby;0a3f50a3-563c-32b8-e044-0003ba298018;b49cf5e2-1321-40bc-adaf-b0daa3f6948d;2a079eae-def6-4d68-853c-c24fa757aaa8
Fuglemosen 14, 1. th , 2605 Brøndby;0a3f50a3-563b-32b8-e044-0003ba298018;87edd1d1-30a7-4e51-9b50-1c5d5a7b55f3;2a079eae-def6-4d68-853c-c24fa757aaa8
Fuglemosen 14, 2. tv , 2605 Brøndby;0a3f50a3-563e-32b8-e044-0003ba298018;422622f1-88bd-413a-b559-2cefda0f2f71;2a079eae-def6-4d68-853c-c24fa757aaa8
Fuglemosen 14, 2. th , 2605 Brøndby;0a3f50a3-563d-32b8-e044-0003ba298018;62d9f525-fd44-45e0-897b-17d0a6727358;2a079eae-def6-4d68-853c-c24fa757aaa8
Fuglemosen 16, st. tv , 2605 Brøndby;0a3f50a3-5647-32b8-e044-0003ba298018;27997b4b-1cee-421a-80c0-1240f2ad5d5f;2a079eae-def6-4d68-853c-c24fa757aaa8
Fuglemosen 16, st. mf , 2605 Brøndby;0a3f50a3-5645-32b8-e044-0003ba298018;9918be13-f4ff-4d34-89aa-9846f61b8851;2a079eae-def6-4d68-853c-c24fa757aaa8
Fuglemosen 16, st. th , 2605 Brøndby;0a3f50a3-5646-32b8-e044-0003ba298018;843c461f-b681-4b1c-905b-095aeef051c1;2a079eae-def6-4d68-853c-c24fa757aaa8
Fuglemosen 16, 1. tv , 2605 Brøndby;0a3f50a3-564a-32b8-e044-0003ba298018;5fd845eb-c9ba-4c19-872d-b8e51ef82284;2a079eae-def6-4d68-853c-c24fa757aaa8
Fuglemosen 16, 1. mf , 2605 Brøndby;0a3f50a3-5648-32b8-e044-0003ba298018;5ade21cf-faf4-4977-b2fb-052d4d7d4470;2a079eae-def6-4d68-853c-c24fa757aaa8
Fuglemosen 16, 1. th , 2605 Brøndby;0a3f50a3-5649-32b8-e044-0003ba298018;a74c159f-3c8f-4840-8cce-42e4c38a9c82;2a079eae-def6-4d68-853c-c24fa757aaa8
Fuglemosen 16, 2. tv , 2605 Brøndby;0a3f50a3-564d-32b8-e044-0003ba298018;09253a9f-5d12-4957-bd0e-768e4346dca6;2a079eae-def6-4d68-853c-c24fa757aaa8
Fuglemosen 16, 2. mf , 2605 Brøndby;0a3f50a3-564b-32b8-e044-0003ba298018;57828a27-7e45-4ea7-8805-a7d6351b7206;2a079eae-def6-4d68-853c-c24fa757aaa8
Fuglemosen 16, 2. th , 2605 Brøndby;0a3f50a3-564c-32b8-e044-0003ba298018;13837df7-a788-4c92-8c58-d85fb45e90de;2a079eae-def6-4d68-853c-c24fa757aaa8
Fuglemosen 11, st. tv , 2605 Brøndby;0a3f50a3-5628-32b8-e044-0003ba298018;27d00edd-c895-4a2f-aab0-f6ead9d7e151;c8ca476d-602b-4c1b-8a9f-b1e5814e7fac
Fuglemosen 11, 1. tv , 2605 Brøndby;0a3f50a3-562a-32b8-e044-0003ba298018;07005521-3224-42cc-a4b6-4bca257d488c;c8ca476d-602b-4c1b-8a9f-b1e5814e7fac
Fuglemosen 11, 2. tv , 2605 Brøndby;0a3f50a3-562c-32b8-e044-0003ba298018;f4e9c434-7f35-4d10-8188-2c66de58f4b0;c8ca476d-602b-4c1b-8a9f-b1e5814e7fac
Fuglemosen 11, 2. th , 2605 Brøndby;0a3f50a3-562b-32b8-e044-0003ba298018;4a3f57b8-aa27-4a1c-8c68-dc41050b83d2;c8ca476d-602b-4c1b-8a9f-b1e5814e7fac
Fuglemosen 11, st. th , 2605 Brøndby;0a3f50a3-5627-32b8-e044-0003ba298018;8e864e8e-dbb7-41e5-8427-c0e10f4086d3;c8ca476d-602b-4c1b-8a9f-b1e5814e7fac
